<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.19	11:00:00	2155.85	2155.98	2147.19	2153.11	7800	0	5
2024.03.19	12:00:00	2153.12	2154.55	2151.68	2153.25	4863	0	2
2024.03.19	13:00:00	2153.26	2156.38	2152.49	2154.18	5509	0	1
2024.03.19	14:00:00	2154.18	2156.76	2153.78	2155.67	4567	0	0
2024.03.19	15:00:00	2155.67	2158.69	2150.88	2156.97	8288	0	2
2024.03.19	16:00:00	2156.96	2158.69	2150.49	2151.26	9014	0	5
2024.03.19	17:00:00	2151.28	2155.43	2148.42	2154.98	8582	0	5
2024.03.19	18:00:00	2154.98	2155.67	2150.75	2154.31	6871	0	5
2024.03.19	19:00:00	2154.32	2156.04	2153.13	2154.54	6002	0	5
2024.03.19	20:00:00	2154.54	2157.40	2154.36	2156.93	5199	0	5
2024.03.19	21:00:00	2156.93	2157.77	2155.59	2156.84	3151	0	5
2024.03.19	22:00:00	2156.84	2157.99	2156.27	2157.80	2305	0	5
2024.03.19	23:00:00	2157.80	2158.52	2157.20	2157.48	1183	0	4
2024.03.20	01:00:00	2157.80	2159.70	2157.65	2158.78	836	0	0
2024.03.20	02:00:00	2158.77	2158.79	2157.01	2157.11	1520	0	0
2024.03.20	03:00:00	2157.14	2157.50	2155.26	2157.20	1906	0	5
2024.03.20	04:00:00	2157.22	2160.05	2156.67	2158.72	3249	0	5
2024.03.20	05:00:00	2158.73	2159.77	2157.22	2159.01	2409	0	5
2024.03.20	06:00:00	2159.01	2159.91	2158.46	2159.88	1813	0	0
2024.03.20	07:00:00	2159.88	2160.25	2156.90	2156.93	2245	0	3
2024.03.20	08:00:00	2156.93	2158.31	2156.63	2157.46	2139	0	5
2024.03.20	09:00:00	2157.45	2158.25	2156.48	2157.03	2641	0	5
2024.03.20	10:00:00	2157.03	2159.53	2156.90	2158.29	3651	0	5
2024.03.20	11:00:00	2158.21	2158.41	2154.57	2156.19	4096	0	5
2024.03.20	12:00:00	2156.19	2156.19	2153.17	2154.73	3506	0	5
2024.03.20	13:00:00	2154.73	2154.95	2152.41	2154.39	4211	0	5
2024.03.20	14:00:00	2154.39	2155.14	2152.31	2153.98	3731	0	5
2024.03.20	15:00:00	2153.99	2155.26	2149.63	2153.19	6460	0	5
2024.03.20	16:00:00	2153.19	2158.69	2150.53	2157.95	9185	0	5
2024.03.20	17:00:00	2157.95	2164.92	2155.66	2157.11	10522	0	5
2024.03.20	18:00:00	2157.13	2158.69	2154.69	2155.90	6294	0	5
2024.03.20	19:00:00	2155.90	2158.72	2155.59	2157.73	4909	0	5
2024.03.20	20:00:00	2157.73	2159.68	2156.68	2157.17	5234	0	0
2024.03.20	21:00:00	2156.86	2183.74	2156.86	2181.90	19310	0	0
2024.03.20	22:00:00	2182.11	2188.84	2178.53	2182.92	12393	0	1
2024.03.20	23:00:00	2182.86	2187.26	2182.86	2186.24	3700	0	0
2024.03.21	01:00:00	2186.76	2223.08	2186.60	2200.91	8708	0	0
2024.03.21	02:00:00	2200.91	2206.36	2196.50	2203.99	5500	0	5
2024.03.21	03:00:00	2203.99	2204.05	2192.49	2199.03	7772	0	5
2024.03.21	04:00:00	2199.03	2212.50	2198.02	2204.88	10161	0	3
2024.03.21	05:00:00	2204.88	2206.40	2202.69	2203.45	5066	0	5
2024.03.21	06:00:00	2203.45	2205.04	2201.79	2202.83	3199	0	5
2024.03.21	07:00:00	2202.82	2204.13	2201.86	2203.31	2453	0	5
2024.03.21	08:00:00	2203.31	2205.18	2201.88	2204.93	3347	0	5
2024.03.21	09:00:00	2204.86	2209.57	2204.31	2207.23	5004	0	5
2024.03.21	10:00:00	2207.22	2210.24	2206.44	2206.58	6539	0	5
2024.03.21	11:00:00	2206.58	2206.71	2196.89	2201.56	9668	0	2
2024.03.21	12:00:00	2201.57	2206.07	2199.96	2205.49	8012	0	5
2024.03.21	13:00:00	2205.49	2211.79	2205.26	2207.67	7059	0	3
2024.03.21	14:00:00	2207.69	2208.86	2205.39	2207.57	5460	0	5
2024.03.21	15:00:00	2207.54	2208.89	2203.26	2207.74	10061	0	5
2024.03.21	16:00:00	2207.74	2208.13	2191.74	2191.95	13157	0	5
2024.03.21	17:00:00	2191.86	2191.98	2175.69	2176.68	15033	0	5
2024.03.21	18:00:00	2176.69	2176.90	2166.47	2174.74	12372	0	5
2024.03.21	19:00:00	2174.74	2180.36	2173.06	2179.98	7315	0	5
2024.03.21	20:00:00	2179.98	2183.80	2178.62	2180.90	6092	0	5
2024.03.21	21:00:00	2180.90	2184.06	2180.50	2182.88	3654	0	1
2024.03.21	22:00:00	2182.90	2183.70	2180.34	2181.49	3094	0	5
2024.03.21	23:00:00	2181.49	2182.51	2180.63	2181.25	1370	0	5
2024.03.22	01:00:00	2181.50	2182.64	2181.09	2181.29	899	0	3
2024.03.22	02:00:00	2181.29	2181.89	2180.93	2181.81	1152	0	5
2024.03.22	03:00:00	2181.81	2186.13	2181.08	2185.03	3156	0	4
2024.03.22	04:00:00	2185.03	2185.94	2172.71	2173.48	6150	0	5
2024.03.22	05:00:00	2173.48	2177.19	2171.84	2172.61	6823	0	5
2024.03.22	06:00:00	2172.61	2176.23	2172.27	2173.78	4259	0	5
2024.03.22	07:00:00	2173.78	2175.44	2173.24	2173.64	2598	0	5
2024.03.22	08:00:00	2173.64	2175.82	2173.06	2174.33	3708	0	5
2024.03.22	09:00:00	2174.33	2176.32	2169.92	2170.11	5116	0	5
2024.03.22	10:00:00	2170.11	2170.49	2162.61	2168.48	7210	0	5
2024.03.22	11:00:00	2168.47	2169.28	2164.99	2167.98	6886	0	5
2024.03.22	12:00:00	2167.99	2170.22	2165.72	2166.69	5870	0	2
2024.03.22	13:00:00	2166.70	2168.66	2165.93	2167.24	5276	0	5
2024.03.22	14:00:00	2167.24	2168.16	2165.25	2166.11	4546	0	5
2024.03.22	15:00:00	2166.11	2176.30	2165.86	2174.59	8836	0	5
2024.03.22	16:00:00	2174.61	2180.17	2172.60	2178.09	10280	0	5
2024.03.22	17:00:00	2178.14	2179.89	2171.25	2173.98	10023	0	5
2024.03.22	18:00:00	2173.97	2173.97	2165.52	2166.17	9100	0	5
2024.03.22	19:00:00	2166.17	2167.56	2161.69	2162.63	6462	0	5
2024.03.22	20:00:00	2162.68	2164.97	2157.16	2159.25	6808	0	5
2024.03.22	21:00:00	2159.25	2164.84	2158.81	2163.15	4224	0	5
2024.03.22	22:00:00	2163.15	2165.19	2161.88	2164.04	2480	0	5
2024.03.22	23:00:00	2164.04	2167.25	2163.69	2165.27	2276	0	5
2024.03.25	01:00:00	2165.75	2167.87	2165.23	2166.47	2272	0	5
2024.03.25	02:00:00	2166.47	2168.95	2166.04	2168.41	2747	0	5
2024.03.25	03:00:00	2168.41	2169.46	2164.07	2165.57	4281	0	5
2024.03.25	04:00:00	2165.58	2176.94	2164.02	2175.24	9582	0	3
2024.03.25	05:00:00	2175.24	2178.37	2173.82	2175.17	5235	0	2
2024.03.25	06:00:00	2175.17	2175.21	2170.12	2170.62	4351	0	5
2024.03.25	07:00:00	2170.64	2171.71	2169.21	2169.46	2617	0	5
2024.03.25	08:00:00	2169.46	2171.12	2167.86	2169.87	4065	0	0
2024.03.25	09:00:00	2169.87	2170.60	2164.36	2165.52	4798	0	5
2024.03.25	10:00:00	2165.52	2168.79	2163.62	2165.88	4948	0	5
2024.03.25	11:00:00	2165.92	2169.04	2163.87	2165.75	6044	0	2
2024.03.25	12:00:00	2165.75	2168.85	2164.42	2168.46	4867	0	5
2024.03.25	13:00:00	2168.49	2171.17	2167.63	2168.47	4913	0	5
2024.03.25	14:00:00	2168.46	2171.90	2167.96	2170.55	4677	0	4
2024.03.25	15:00:00	2170.54	2177.08	2170.37	2174.55	8574	0	5
2024.03.25	16:00:00	2174.55	2181.32	2173.02	2177.22	9352	0	5
2024.03.25	17:00:00	2177.24	2180.52	2175.41	2177.81	9323	0	5
2024.03.25	18:00:00	2177.88	2177.89	2175.00	2175.47	6500	0	4
2024.03.25	19:00:00	2175.47	2177.91	2175.07	2175.83	4911	0	5
2024.03.25	20:00:00	2175.83	2176.67	2174.27	2174.77	4888	0	5
2024.03.25	21:00:00	2174.76	2174.77	2173.07	2173.27	2874	0	5
2024.03.25	22:00:00	2173.28	2173.72	2170.75	2171.00	3000	0	5
2024.03.25	23:00:00	2171.00	2172.29	2170.78	2171.73	1569	0	5
2024.03.26	01:00:00	2171.62	2173.59	2171.52	2172.05	1651	0	4
2024.03.26	02:00:00	2172.05	2173.36	2171.31	2172.96	2157	0	0
2024.03.26	03:00:00	2172.96	2174.52	2172.39	2173.93	3191	0	4
2024.03.26	04:00:00	2173.94	2174.40	2167.67	2169.46	6946	0	0
2024.03.26	05:00:00	2169.46	2171.64	2169.35	2170.82	3607	0	5
2024.03.26	06:00:00	2170.82	2172.44	2169.67	2170.36	3393	0	3
2024.03.26	07:00:00	2170.37	2172.77	2170.12	2172.36	1764	0	5
2024.03.26	08:00:00	2172.36	2173.43	2171.46	2172.97	3220	0	5
2024.03.26	09:00:00	2172.94	2174.18	2170.57	2171.50	4603	0	5
2024.03.26	10:00:00	2171.50	2174.27	2169.64	2173.05	4309	0	5
2024.03.26	11:00:00	2173.05	2179.28	2171.61	2178.33	6430	0	5
2024.03.26	12:00:00	2178.33	2195.15	2178.32	2190.94	8273	0	5
2024.03.26	13:00:00	2190.94	2200.13	2190.80	2197.76	7773	0	5
2024.03.26	14:00:00	2197.76	2199.15	2195.06	2196.52	6261	0	5
2024.03.26	15:00:00	2196.52	2197.36	2186.66	2187.97	9080	0	5
2024.03.26	16:00:00	2187.96	2192.93	2178.45	2183.14	11171	0	1
2024.03.26	17:00:00	2183.11	2186.43	2179.22	2179.47	10965	0	5
2024.03.26	18:00:00	2179.46	2181.64	2171.74	2174.37	9689	0	5
2024.03.26	19:00:00	2174.37	2178.47	2174.34	2176.82	6442	0	5
2024.03.26	20:00:00	2176.82	2179.26	2176.00	2176.80	5878	0	0
2024.03.26	21:00:00	2176.79	2178.60	2175.96	2177.66	3888	0	0
2024.03.26	22:00:00	2177.66	2178.27	2176.61	2177.95	2957	0	5
2024.03.26	23:00:00	2177.96	2178.63	2174.74	2178.63	1554	0	5
2024.03.27	01:00:00	2178.58	2179.54	2177.08	2178.44	1561	0	1
2024.03.27	02:00:00	2178.45	2179.95	2178.24	2179.52	1843	0	3
2024.03.27	03:00:00	2179.52	2180.21	2176.72	2177.48	2100	0	5
2024.03.27	04:00:00	2177.44	2180.37	2173.49	2175.16	5081	0	5
2024.03.27	05:00:00	2175.16	2177.71	2174.81	2176.06	2791	0	5
2024.03.27	06:00:00	2176.06	2181.76	2175.77	2177.78	3252	0	5
2024.03.27	07:00:00	2177.78	2180.15	2177.37	2178.43	1823	0	5
2024.03.27	08:00:00	2178.47	2178.49	2175.78	2177.07	2694	0	5
2024.03.27	09:00:00	2177.07	2180.13	2176.58	2177.71	2687	0	5
2024.03.27	10:00:00	2177.71	2180.82	2177.02	2180.58	4159	0	5
2024.03.27	11:00:00	2180.58	2182.72	2176.63	2177.45	4630	0	5
2024.03.27	12:00:00	2177.37	2193.97	2176.61	2189.30	7753	0	1
2024.03.27	13:00:00	2189.30	2194.53	2188.79	2193.83	7077	0	5
2024.03.27	14:00:00	2193.84	2197.64	2187.30	2188.53	6727	0	3
2024.03.27	15:00:00	2188.53	2189.39	2184.44	2186.15	7983	0	4
2024.03.27	16:00:00	2186.15	2193.53	2183.59	2193.41	10234	0	0
2024.03.27	17:00:00	2193.41	2195.24	2189.88	2193.52	9495	0	4
2024.03.27	18:00:00	2193.52	2194.13	2188.45	2190.50	7538	0	2
2024.03.27	19:00:00	2190.50	2192.82	2189.95	2192.52	5994	0	0
2024.03.27	20:00:00	2192.52	2194.12	2189.07	2190.44	5845	0	0
2024.03.27	21:00:00	2190.43	2192.50	2189.12	2192.49	3520	0	5
2024.03.27	22:00:00	2192.49	2194.30	2190.89	2193.45	3124	0	5
2024.03.27	23:00:00	2193.46	2195.22	2193.00	2194.88	2476	0	0
2024.03.28	01:00:00	2194.09	2194.64	2190.26	2192.47	2706	0	4
2024.03.28	02:00:00	2192.47	2192.48	2190.71	2190.76	1336	0	5
2024.03.28	03:00:00	2190.77	2190.93	2187.41	2189.10	3426	0	3
2024.03.28	04:00:00	2189.10	2190.58	2187.60	2189.39	4304	0	5
2024.03.28	05:00:00	2189.39	2196.15	2189.13	2194.89	4690	0	3
2024.03.28	06:00:00	2194.89	2196.49	2194.16	2194.85	3029	0	5
2024.03.28	07:00:00	2194.86	2196.92	2194.42	2195.69	1596	0	5
2024.03.28	08:00:00	2195.69	2200.67	2194.50	2197.30	3512	0	4
2024.03.28	09:00:00	2197.30	2198.98	2195.27	2198.75	3988	0	4
2024.03.28	10:00:00	2198.75	2198.90	2192.73	2193.80	4889	0	4
2024.03.28	11:00:00	2193.80	2197.43	2190.91	2194.83	5685	0	5
2024.03.28	12:00:00	2194.83	2197.95	2192.47	2197.87	4572	0	5
2024.03.28	13:00:00	2197.88	2213.81	2197.20	2212.26	8834	0	0
2024.03.28	14:00:00	2212.26	2213.41	2207.26	2210.45	7117	0	5
2024.03.28	15:00:00	2210.45	2216.98	2205.84	2215.72	11854	0	5
2024.03.28	16:00:00	2215.71	2217.15	2202.27	2206.85	13206	0	5
2024.03.28	17:00:00	2206.83	2215.04	2204.33	2214.41	11227	0	5
2024.03.28	18:00:00	2214.41	2216.98	2212.26	2215.96	9032	0	5
2024.03.28	19:00:00	2215.96	2225.51	2213.51	2220.36	9605	0	5
2024.03.28	20:00:00	2220.42	2223.36	2216.77	2222.03	6975	0	5
2024.03.28	21:00:00	2222.03	2222.46	2218.38	2220.57	3678	0	5
2024.03.28	22:00:00	2220.57	2222.29	2218.03	2221.86	3409	0	5
2024.03.28	23:00:00	2221.86	2236.24	2219.65	2232.88	3886	0	0
2024.04.01	01:00:00	2239.90	2245.51	2235.08	2236.91	6770	0	10
2024.04.01	02:00:00	2237.03	2247.44	2235.68	2246.09	4634	0	5
2024.04.01	03:00:00	2246.10	2256.42	2243.99	2250.09	6291	0	5
2024.04.01	04:00:00	2250.09	2259.68	2250.09	2255.94	8998	0	5
2024.04.01	05:00:00	2255.94	2258.28	2255.00	2257.40	4207	0	5
2024.04.01	06:00:00	2257.40	2265.20	2256.63	2264.50	5351	0	5
2024.04.01	07:00:00	2264.50	2265.71	2258.15	2260.39	4149	0	5
2024.04.01	08:00:00	2260.39	2263.44	2258.01	2261.71	4267	0	5
2024.04.01	09:00:00	2261.66	2262.84	2259.02	2260.33	4261	0	0
2024.04.01	10:00:00	2260.33	2263.16	2256.96	2257.61	3619	0	5
2024.04.01	11:00:00	2257.61	2260.18	2255.85	2257.27	3683	0	5
2024.04.01	12:00:00	2257.29	2258.40	2249.28	2251.87	4286	0	0
2024.04.01	13:00:00	2251.81	2253.50	2245.65	2247.86	4743	0	0
2024.04.01	14:00:00	2247.86	2251.10	2246.53	2246.82	4636	0	4
2024.04.01	15:00:00	2246.82	2252.68	2243.63	2252.58	9566	0	5
2024.04.01	16:00:00	2252.58	2257.92	2239.32	2246.58	14491	0	0
2024.04.01	17:00:00	2246.57	2246.72	2228.54	2235.98	15476	0	2
2024.04.01	18:00:00	2235.95	2240.63	2233.76	2239.77	9058	0	5
2024.04.01	19:00:00	2239.77	2243.42	2237.18	2238.13	7717	0	5
2024.04.01	20:00:00	2238.13	2239.37	2234.78	2239.20	5247	0	4
2024.04.01	21:00:00	2239.20	2241.28	2238.15	2239.41	3243	0	5
2024.04.01	22:00:00	2239.42	2244.73	2239.15	2244.72	3279	0	5
2024.04.01	23:00:00	2244.72	2251.39	2243.08	2251.31	3484	0	5
2024.04.02	01:00:00	2251.58	2255.90	2248.82	2253.66	2823	0	5
2024.04.02	02:00:00	2253.66	2253.75	2248.65	2249.05	2300	0	5
2024.04.02	03:00:00	2249.05	2253.67	2247.90	2250.44	5035	0	5
2024.04.02	04:00:00	2250.44	2250.44	2246.77	2249.07	6729	0	5
2024.04.02	05:00:00	2249.03	2255.12	2247.85	2254.33	5007	0	5
2024.04.02	06:00:00	2254.33	2255.36	2251.30	2251.59	4638	0	3
2024.04.02	07:00:00	2251.59	2259.89	2250.53	2256.72	3545	0	5
2024.04.02	08:00:00	2256.72	2257.13	2252.30	2253.63	4686	0	5
2024.04.02	09:00:00	2253.63	2256.16	2252.42	2255.73	5436	0	5
2024.04.02	10:00:00	2255.73	2257.67	2253.24	2256.46	5819	0	5
2024.04.02	11:00:00	2256.44	2262.85	2256.20	2261.15	7055	0	5
2024.04.02	12:00:00	2261.15	2266.85	2259.68	2260.79	6532	0	4
2024.04.02	13:00:00	2260.76	2264.75	2255.18	2262.18	6234	0	5
2024.04.02	14:00:00	2262.18	2262.19	2256.01	2260.64	5883	0	5
2024.04.02	15:00:00	2260.66	2261.53	2253.40	2257.62	9572	0	3
2024.04.02	16:00:00	2257.61	2266.83	2254.61	2265.27	12875	0	5
2024.04.02	17:00:00	2265.28	2277.03	2257.33	2260.79	16920	0	3
2024.04.02	18:00:00	2260.77	2261.15	2250.84	2258.63	13205	0	5
2024.04.02	19:00:00	2258.71	2261.46	2254.17	2260.36	8315	0	3
2024.04.02	20:00:00	2260.36	2266.71	2259.55	2265.97	7624	0	5
2024.04.02	21:00:00	2265.97	2272.83	2265.49	2271.45	8154	0	5
2024.04.02	22:00:00	2271.48	2279.31	2271.06	2277.48	6926	0	5
2024.04.02	23:00:00	2277.53	2281.06	2275.80	2280.53	3567	0	5
2024.04.03	01:00:00	2280.46	2288.36	2279.68	2281.86	5389	0	5
2024.04.03	02:00:00	2281.86	2283.80	2277.91	2279.97	2632	0	5
2024.04.03	03:00:00	2279.97	2285.89	2279.32	2283.23	5297	0	5
2024.04.03	04:00:00	2283.30	2283.49	2276.78	2282.59	7625	0	5
2024.04.03	05:00:00	2282.59	2284.63	2281.63	2283.43	4016	0	5
2024.04.03	06:00:00	2283.43	2288.01	2283.21	2285.10	4592	0	5
2024.04.03	07:00:00	2285.10	2287.13	2283.74	2283.74	2564	0	5
2024.04.03	08:00:00	2283.77	2286.06	2281.01	2286.03	4697	0	5
2024.04.03	09:00:00	2286.03	2286.07	2281.07	2282.04	5474	0	5
2024.04.03	10:00:00	2282.04	2282.10	2270.48	2271.22	7549	0	5
2024.04.03	11:00:00	2271.22	2276.05	2267.73	2273.27	7511	0	5
2024.04.03	12:00:00	2273.27	2274.79	2269.72	2272.11	5798	0	4
2024.04.03	13:00:00	2272.03	2273.45	2270.01	2272.76	5279	0	5
2024.04.03	14:00:00	2272.76	2274.54	2268.85	2273.81	5391	0	5
2024.04.03	15:00:00	2273.81	2275.19	2265.47	2274.98	11317	0	5
2024.04.03	16:00:00	2274.92	2278.87	2271.74	2275.12	12032	0	0
2024.04.03	17:00:00	2275.89	2285.31	2274.19	2282.75	14142	0	0
2024.04.03	18:00:00	2282.75	2288.35	2280.67	2286.32	11238	0	4
2024.04.03	19:00:00	2286.33	2295.23	2280.82	2294.03	11822	0	5
2024.04.03	20:00:00	2293.88	2295.61	2288.95	2295.08	7961	0	5
2024.04.03	21:00:00	2295.08	2297.77	2293.93	2296.47	4539	0	5
2024.04.03	22:00:00	2296.44	2298.90	2294.67	2297.52	4942	0	4
2024.04.03	23:00:00	2297.68	2301.14	2297.36	2299.64	2719	0	0
2024.04.04	01:00:00	2299.88	2302.71	2298.86	2301.81	4062	0	1
2024.04.04	02:00:00	2301.81	2301.81	2296.37	2297.56	3474	0	2
2024.04.04	03:00:00	2297.57	2302.60	2297.35	2302.26	5015	0	3
2024.04.04	04:00:00	2302.26	2304.87	2297.58	2301.13	5195	0	3
2024.04.04	05:00:00	2301.13	2302.15	2297.86	2299.63	3259	0	5
2024.04.04	06:00:00	2299.63	2300.61	2297.69	2299.21	2595	0	5
2024.04.04	07:00:00	2299.21	2300.25	2298.34	2298.90	2083	0	5
2024.04.04	08:00:00	2298.90	2300.75	2295.05	2295.35	3428	0	5
2024.04.04	09:00:00	2295.35	2297.41	2294.85	2295.89	3550	0	4
2024.04.04	10:00:00	2295.89	2298.19	2291.93	2293.07	6659	0	5
2024.04.04	11:00:00	2293.06	2294.59	2291.11	2291.66	5421	0	5
2024.04.04	12:00:00	2291.65	2294.18	2290.86	2293.31	4966	0	5
2024.04.04	13:00:00	2293.31	2295.11	2292.58	2294.57	4162	0	5
2024.04.04	14:00:00	2294.57	2295.23	2288.82	2289.33	5116	0	5
2024.04.04	15:00:00	2289.33	2290.00	2282.80	2288.22	11494	0	3
2024.04.04	16:00:00	2288.22	2291.17	2284.93	2287.63	10940	0	4
2024.04.04	17:00:00	2287.62	2299.44	2287.20	2295.20	12446	0	1
2024.04.04	18:00:00	2295.23	2295.62	2290.36	2292.13	8761	0	5
2024.04.04	19:00:00	2292.13	2293.24	2286.47	2286.86	6747	0	5
2024.04.04	20:00:00	2286.86	2294.14	2286.43	2294.06	6186	0	5
2024.04.04	21:00:00	2294.05	2305.66	2293.03	2304.14	11090	0	3
2024.04.04	22:00:00	2304.14	2304.73	2280.06	2285.06	12750	0	5
2024.04.04	23:00:00	2284.92	2291.70	2284.89	2290.95	3871	0	5
2024.04.05	01:00:00	2290.82	2293.42	2288.37	2289.71	2419	0	2
2024.04.05	02:00:00	2289.74	2291.25	2288.73	2288.79	1753	0	5
2024.04.05	03:00:00	2288.79	2290.35	2282.89	2283.15	5742	0	5
2024.04.05	04:00:00	2283.15	2284.16	2267.79	2271.87	9489	0	2
2024.04.05	05:00:00	2271.87	2274.81	2270.94	2273.86	4214	0	5
2024.04.05	06:00:00	2273.86	2279.44	2273.63	2276.78	4151	0	0
2024.04.05	07:00:00	2276.75	2279.88	2276.63	2278.10	2701	0	5
2024.04.05	08:00:00	2278.10	2282.41	2277.44	2279.84	3793	0	5
2024.04.05	09:00:00	2279.84	2283.21	2276.63	2279.18	4841	0	5
2024.04.05	10:00:00	2279.18	2290.67	2279.11	2289.19	7843	0	5
2024.04.05	11:00:00	2289.19	2291.82	2284.93	2288.10	6705	0	5
2024.04.05	12:00:00	2288.10	2293.60	2286.73	2291.07	5267	0	5
2024.04.05	13:00:00	2291.07	2296.17	2290.78	2294.00	5127	0	5
2024.04.05	14:00:00	2294.00	2294.71	2289.86	2291.22	4810	0	5
2024.04.05	15:00:00	2291.22	2296.39	2280.40	2290.89	13349	0	0
2024.04.05	16:00:00	2290.94	2303.64	2287.05	2299.84	15287	0	0
2024.04.05	17:00:00	2299.84	2324.78	2295.95	2317.55	15846	0	5
2024.04.05	18:00:00	2317.57	2328.51	2315.30	2326.26	13370	0	5
2024.04.05	19:00:00	2326.28	2329.54	2322.26	2327.21	8590	0	5
2024.04.05	20:00:00	2327.34	2330.52	2324.57	2326.25	7363	0	5
2024.04.05	21:00:00	2326.25	2328.42	2323.67	2325.30	5439	0	5
2024.04.05	22:00:00	2325.31	2325.34	2320.75	2323.22	5176	0	5
2024.04.05	23:00:00	2323.29	2330.01	2322.88	2329.28	2734	0	5
2024.04.08	01:00:00	2324.16	2328.50	2304.13	2307.67	8419	0	5
2024.04.08	02:00:00	2307.63	2314.37	2306.20	2311.32	5833	0	0
2024.04.08	03:00:00	2311.32	2312.10	2306.12	2306.24	6844	0	5
2024.04.08	04:00:00	2306.24	2325.19	2302.98	2324.33	13333	0	3
2024.04.08	05:00:00	2324.33	2354.03	2321.71	2348.19	14758	0	2
2024.04.08	06:00:00	2348.18	2349.95	2341.03	2345.62	10087	0	5
2024.04.08	07:00:00	2345.61	2345.69	2340.07	2342.22	5321	0	5
2024.04.08	08:00:00	2342.22	2343.73	2331.95	2334.70	9042	0	5
2024.04.08	09:00:00	2334.81	2341.42	2331.84	2336.28	8119	0	5
2024.04.08	10:00:00	2336.28	2338.95	2333.83	2337.82	6538	0	5
2024.04.08	11:00:00	2337.76	2341.48	2333.38	2336.31	7515	0	5
2024.04.08	12:00:00	2336.32	2337.89	2334.24	2337.58	5127	0	3
2024.04.08	13:00:00	2337.59	2343.62	2335.19	2340.14	6096	0	5
2024.04.08	14:00:00	2340.14	2342.51	2336.55	2337.39	6325	0	5
2024.04.08	15:00:00	2337.40	2338.08	2322.77	2329.12	12519	0	0
2024.04.08	16:00:00	2329.12	2335.77	2325.64	2327.51	14630	0	5
2024.04.08	17:00:00	2327.42	2329.35	2318.73	2328.91	13398	0	5
2024.04.08	18:00:00	2328.91	2331.68	2325.74	2327.93	9203	0	0
2024.04.08	19:00:00	2327.93	2330.28	2326.09	2328.58	6556	0	0
2024.04.08	20:00:00	2328.58	2339.29	2327.67	2338.02	7511	0	0
2024.04.08	21:00:00	2338.02	2342.09	2337.07	2338.98	5736	0	5
2024.04.08	22:00:00	2338.98	2340.68	2337.18	2338.46	4033	0	5
2024.04.08	23:00:00	2338.47	2339.42	2337.95	2338.82	1768	0	5
2024.04.09	01:00:00	2338.95	2339.06	2336.97	2338.76	1410	0	5
2024.04.09	02:00:00	2338.76	2340.51	2337.73	2338.86	1686	0	5
2024.04.09	03:00:00	2338.86	2341.72	2338.64	2340.92	3047	0	5
2024.04.09	04:00:00	2340.90	2348.49	2337.85	2340.05	10183	0	5
2024.04.09	05:00:00	2340.06	2345.85	2338.55	2345.27	6080	0	5
2024.04.09	06:00:00	2345.27	2346.59	2343.20	2344.03	4161	0	5
2024.04.09	07:00:00	2344.03	2346.23	2343.15	2344.28	2714	0	0
2024.04.09	08:00:00	2344.28	2348.03	2344.01	2345.12	4110	0	5
2024.04.09	09:00:00	2345.12	2346.89	2343.14	2344.58	6509	0	5
2024.04.09	10:00:00	2344.58	2356.95	2344.43	2353.99	9057	0	2
2024.04.09	11:00:00	2353.99	2359.33	2351.51	2357.62	8486	0	5
2024.04.09	12:00:00	2357.62	2365.34	2357.26	2363.26	9037	0	5
2024.04.09	13:00:00	2363.28	2364.27	2355.93	2356.48	8119	0	0
2024.04.09	14:00:00	2356.46	2356.75	2349.62	2354.53	7537	0	5
2024.04.09	15:00:00	2354.53	2357.39	2345.84	2349.44	11581	0	5
2024.04.09	16:00:00	2349.45	2361.07	2348.18	2355.47	15074	0	0
2024.04.09	17:00:00	2355.49	2364.31	2345.27	2352.88	15661	0	5
2024.04.09	18:00:00	2352.90	2353.70	2338.32	2340.40	15033	0	5
2024.04.09	19:00:00	2340.37	2347.15	2340.11	2345.08	10554	0	5
2024.04.09	20:00:00	2345.06	2349.77	2342.00	2347.38	9368	0	4
2024.04.09	21:00:00	2347.40	2350.05	2345.63	2349.69	6400	0	5
2024.04.09	22:00:00	2349.69	2351.58	2345.31	2351.23	5609	0	5
2024.04.09	23:00:00	2351.23	2354.62	2350.73	2352.22	2456	0	5
2024.04.10	01:00:00	2353.08	2354.23	2350.53	2352.39	2213	0	0
2024.04.10	02:00:00	2352.39	2355.31	2351.61	2354.98	2032	0	5
2024.04.10	03:00:00	2354.89	2355.59	2351.00	2351.67	3056	0	5
2024.04.10	04:00:00	2351.68	2352.02	2344.76	2349.44	7632	0	3
2024.04.10	05:00:00	2349.50	2354.33	2348.98	2352.13	5320	0	0
2024.04.10	06:00:00	2352.24	2353.59	2350.75	2351.36	3086	0	5
2024.04.10	07:00:00	2351.36	2356.90	2350.94	2356.30	2737	0	5
2024.04.10	08:00:00	2356.30	2360.14	2355.82	2357.47	5847	0	5
2024.04.10	09:00:00	2357.50	2359.95	2353.97	2356.19	6798	0	1
2024.04.10	10:00:00	2356.19	2357.79	2352.60	2353.13	6658	0	5
2024.04.10	11:00:00	2353.13	2355.96	2352.44	2354.58	5950	0	5
2024.04.10	12:00:00	2354.58	2354.85	2345.02	2347.70	7012	0	5
2024.04.10	13:00:00	2347.70	2350.21	2345.27	2347.51	6196	0	5
